Source,Text,Label
https://aubay.com/wp-content/uploads/2022/04/AUB_URD2021_FR_22_04_13_MEL2.pdf,"CAPITAL ENVIRONNEMENTAL : 
- Réduction de notre consommation et d’électricité et de papier de -15 % en 2025 par rapport à 2018 ;
-  Baisse de nos émissions de gaz à effet de serre pour atteindre zéro émission nette en 2030 ;
- Valorisation de 100 % de nos DEEE en 2025.",1
https://www.sncf-reseau.com/fr/developpement-durable/economie-circulaire,"L’objectif est que, demain, nos câbles de caténaire soient fabriqués à partir de vieux câbles.",0
https://aubay.com/wp-content/uploads/2022/04/AUB_URD2021_FR_22_04_13_MEL2.pdf,Nous avons eu également 27 certifi cations sur AWS/Cloud.,0
https://www.ceresia.fr/storage/2023/02/RA-CERESIA-VN.pdf,Maîtriser notre impact environnemental et favoriser le développement d’énergies renouvelables et durables.,1
https://www.getlinkgroup.com/content/uploads/2023/08/plan-environnement-2025-fr.pdf,Pour mobiliser la chaîne de valeur dans la quête d’une mobilité européenne durable,1
https://groupe-rocher.com/sites/default/files/2024-01/GROUPE%20ROCHER%20%20RAPPORT%20D%27ENGAGEMENT%202022%20FR_0.pdf,76 % des papiers et cartons utilisés pour les emballages sont certifiés d’origine durable (FSC/PEFC).,0
https://www.img.caisse-epargne.fr/app/uploads/sites/3/2023/11/08184835/brochure-garanties-dassurances-et-dassistance-cartes-visa-clients-version-interactive.pdf,Garantie des conséquences pécuniaires de la Responsabilité Civile pouvant incomber à l’Assuré en vertu de la législation ou de la jurisprudence en vigueur dans le pays du séjour en raison des dommages corporels et dommages matériels causés à des tiers.,0
https://www.deltadore.fr/fichier/5319,"La mise en œuvre de ce plan, combinée à la prise de conscience du marché sur la nécessaire transition énergétique, nous rendent confiants sur notre capacité à relever ce défi et atteindre nos ambitions de croissance durable.",1
https://aubay.com/wp-content/uploads/2022/04/AUB_URD2021_FR_22_04_13_MEL2.pdf,"Afin d’accompagner des profils débutants tout en leur donnant l’aperçu du monde du travail qui les attend, Aubay a lancé en 2014 le programme « Buildyourcareer@Aubay », un dispositif de fi n d’étude qui permet à des étudiants de suivre un parcours complet d’accompagnement.",0
https://www.saretec.fr/sites/default/files/2022-05/Rapport%20DPEF%202021.pdf,166 839€  investis dans des start-up innovantes,0
https://www.inbw.be/collecte-de-dechets-organiques,"Séparer les déchets organiques est important, car ils représentent près de 50% de nos déchets.",0
https://unglobalcompact.org/participation/report/cop/active/461854,"Notre politique de développement est régulièrement communiquée à nos collaborateurs via des consignes, des réunions, les actualités sur le site internet, la page Linkedin Goron, la page Facebook etc.",1
https://aubay.com/wp-content/uploads/2022/04/AUB_URD2021_FR_22_04_13_MEL2.pdf,"Les campagnes d’audit fl ash reposent sur un questionnaire évolutif de 20 questions, soumises à un échantillon de 30 collaborateurs, sur un thème donné.",0
https://cdn-group.bnpparibas.com/uploads/file/bnpparibas_2022_deu_chap7_resume_fr.pdf,"Conseil financier pour le projet du plus grand parc éolien en mer du monde, le Dogger Bank Wind Farm.",0
https://www.deltadore.fr/fichier/5319,Delta Dore contribue aux Objectifs du Développement Durable.,1
https://totalenergies.com/system/files/documents/2024-03/totalenergies_document-enregistrement-universel-2023_2023_fr_pdf.pdf,TotalEnergies prend en compte un prix du CO2 minimum de 100 $/t et prévoit une augmentation annuelle de 2 % après 2029.,0
https://totalenergies.com/system/files/documents/2024-03/totalenergies_document-enregistrement-universel-2023_2023_fr_pdf.pdf,"TotalEnergies consacre environ 1 milliard de dollars par an à la R&D et à l’innovation, mobilisant plus de 3 500 collaborateurs pour accélérer la transition énergétique",0
https://medias.sncf.com/sncfcom/finances/Publications_Groupe/Rapport_financier_annuel_2021_groupe_SNCF.pdf,Groupe SNCF un champion des mobilités vertes,1
https://www.leroymerlin.fr/complement-information-sur-methode-de-calcul-du-home-index.html,"Le résultat est exprimé sous la forme d’un score chiffré, sur une échelle de -1 à 100, où ‘100’ correspond à la meilleure performance.",0
https://www.clariane.com/sites/default/files/2023-06/urd-2022-28-april-2023.pdf,"Une première feuille de route spécifique pour l’énergie des bâtiments a été élaborée en 2020, avec un objectif de réduction de 40 % des émissions carbone en ratio d’intensité par rapport à 2019, avec un point de départ de 41 kgeqCO / m .",1
https://www.sncf-reseau.com/fr/developpement-durable/economie-circulaire,Le site de Miramas... a pour vocation première la préparation de ballast de réemploi.,0
https://www.saretec.fr/sites/default/files/2022-05/Rapport%20DPEF%202021.pdf,Saretec s’est fait accompagner par le cabinet FIDAL pour proposer à l’ensemble de ses managers une formation de sensibilisation adaptée et interactive portant sur les risques de corruption.,0
https://ortec-group.com/wp-content/uploads/2024/05/DPEF_2023_DEF_WEB-S_PAP.pdf,Ortec inscrit son action dans une stratégie de développement responsable.,1
https://www.inbw.be/collecte-de-dechets-organiques,"Ils peuvent être recyclés par biométhanisation, un procédé permettant la production d'énergie verte et de compost de qualité.",0
https://www.krys-group.com/presse/mediatheque/,Toutes ces actions concrètes démontrent notre engagement et notre attachement à la RSE.,1
https://www.sncf-reseau.com/fr/developpement-durable/economie-circulaire,221 000 t de CO2 économisées grâce à la filière d'aciérie électrique.,0
https://www.digital-mag.fr/manomano-presente-ses-objectifs-de-reduction-de-gaz-a-effet-de-serre/,"En 2023, ManoMano a réussi à réduire le taux de vide dans les cartons de 63% à 43%.",0
https://www.loreal-finance.com/system/files/2023-03/LOREAL_Document_Enregistrement_Universel_2022_fr.pdf,"L’Oréal a adopté ses principes pour promouvoir l’utilisation de matières premières renouvelables, concevoir des matières premières permettant de réduire les déchets et préserver le cycle de l’eau.",1
https://damartex.com/engagement/,"Les équipes produits et achats s’impliquent pleinement dans le développement et le sourcing des produits en intégrant des matériaux recyclés, d’origine biologique, alternatifs d’origine naturelle dans une proportion d’au moins 30% du poids du produits.",1
https://www.leroymerlin.fr/complement-information-sur-methode-de-calcul-du-home-index.html,"Les fonctionnalités d’économie d’énergie, telles que les minuteurs ou les contrôles à distance, sont récompensées par des scores plus élevés.",0
https://www.saretec.fr/sites/default/files/2022-05/Rapport%20DPEF%202021.pdf,"Saretec offre à ses collaborateurs un accès à une plateforme proposant des services à la personne (garde d’enfants, soutien scolaire, ménage, aide aux personnes dépendantes et petsitting).",0
https://www.elle.fr/Mode/Dossiers-mode/tendances-mode-automne-hiver,"Pour exprimer son style, on mise sur des épaules eighties qui promettent une allure de conquérante.",0
https://www.loreal-finance.com/system/files/2023-03/LOREAL_Document_Enregistrement_Universel_2022_fr.pdf,"D’ici à 2030, 100 % des ingrédients de nos formules et des matériaux d’emballage biosourcés seront traçables et issus de sources durables, aucun ne contribuera à la déforestation.",1
https://www.saretec.fr/sites/default/files/2022-05/Rapport%20DPEF%202021.pdf,"Pour aller plus loin, nous avons dispensé des formations à la non-discrimination pour les personnes en charge du recrutement.",0
https://www.elle.fr/Mode/Dossiers-mode/tendances-mode-automne-hiver,"Jupe phare de l’été, la jupe boule (ou bubble skirt) maintient le cap pour l’automne-hiver 2024-2025.",0
https://totalenergies.com/system/files/documents/2024-03/totalenergies_document-enregistrement-universel-2023_2023_fr_pdf.pdf,TotalEnergies pourrait être confrontée à des actions judiciaires liées aux enjeux climatiques et environnementaux,0
https://www.groupe-casino.fr/wp-content/uploads/2020/04/CASINO_URD_2019_VF_2904.pdf,"Le groupe Casino considère qu’agir avec intégrité, équité et honnêteté est une composante clé de la performance durable.",1
https://aubay.com/wp-content/uploads/2022/04/AUB_URD2021_FR_22_04_13_MEL2.pdf,"En 2021, le turnover reste stable en s’établissant à 20 %.",0
https://www.img.caisse-epargne.fr/app/uploads/sites/3/2023/11/08184835/brochure-garanties-dassurances-et-dassistance-cartes-visa-clients-version-interactive.pdf,Remboursement des frais liés à la modification ou le rachat du billet de transport dans le cas où l’arrivée tardive empêche l’Assuré de prendre sa correspondance afin de se rendre à sa destination finale.,1
https://www.cmacgm-group.com/api/sites/default/files/2023-05/CMA%20CGM_Rapport%20D%c3%a9veloppement%20Durable%202022_DEF%20(1).pdf,"Cela se traduit par une mobilisation toujours plus importante de l’expertise logistique et de l’outil industriel de CMA CGM au service de l’aide humanitaire, ainsi que par de nouveaux partenariats structurants pour soutenir des associations de référence et des projets éducatifs essentiels",1
https://www.img.caisse-epargne.fr/app/uploads/sites/3/2023/11/08184835/brochure-garanties-dassurances-et-dassistance-cartes-visa-clients-version-interactive.pdf,Si l’Assuré ne peut pas s’occuper de ses enfants de moins de 15 ans Le Service d’Assistance de la Carte Visa prend en charge la présence d’une personne qualifiée pour garder les enfants à domicile – jusqu’à 200 € par jour.,0
https://www.triomphe-securite.fr/wp-content/uploads/2024/09/RAPPORT-RSE-2024-BD.pdf,Cette initiative témoigne de notre engagement à long terme pour un avenir plus durable et respectueux de l’environnement.,1
https://www.digital-mag.fr/manomano-presente-ses-objectifs-de-reduction-de-gaz-a-effet-de-serre/,"L’allongement des congés parentaux, le maintien de salaire à 100 %, et la possibilité de télétravail à 100 % pendant 3 mois.",0
https://www.edf.fr/sites/groupe/files/2023-03/edf-urd-rapport-financier-annuel-2022-fr.pdf,"Le Groupe s’engage en faveur d’une transformation numérique sobre et responsable, réduisant son empreinte carbone et celle de ses clients.",1
https://www.sncf-reseau.com/fr/developpement-durable/economie-circulaire,52 600 t de rails refondus en rail.,0
https://ortec-group.com/wp-content/uploads/2024/05/DPEF_2023_DEF_WEB-S_PAP.pdf,Ortec apporte des solutions innovantes et responsables pour accompagner les territoires et les industries dans leur transformation.,1
https://www.inbw.be/collecte-de-dechets-organiques,"Les habitants peuvent acheter des rouleaux de 10 sacs verts (20 litres) au prix de 4€, dans les commerces proposant les sacs blancs.",0
https://ortec-group.com/wp-content/uploads/2024/05/DPEF_2023_DEF_WEB-S_PAP.pdf,"Ce plan ambitieux vise à réduire de 50 % les émissions de gaz à effet de serre du Groupe d’ici 2030, afin de contribuer à l'atteinte des objectifs de l'Accord de Paris.",1
https://www.cmacgm-group.com/api/sites/default/files/2023-05/CMA%20CGM_Rapport%20D%c3%a9veloppement%20Durable%202022_DEF%20(1).pdf,"Objectifs:
- Évaluer 100 % de la base fournisseurs éligibles du Groupe CMA CGM d’ici 2025 ",1
https://www.clariane.com/sites/default/files/2023-06/urd-2022-28-april-2023.pdf,"Les valeurs libèrent les capacités d’action de chacun et forgent une culture Korian commune à tous, quels que soient les métiers ou les activités dans les sept pays où le Groupe est implanté.",1
https://www.ceresia.fr/storage/2023/02/RA-CERESIA-VN.pdf,Cérèsia est au service de toutes les Agricultures et sa mission est d’assurer la pérennité et le revenu des exploitations de manière durable.,1
https://aubay.com/wp-content/uploads/2022/04/AUB_URD2021_FR_22_04_13_MEL2.pdf,"En 2021, Aubay Portugal a également initié le processus de certifi cation de ses sites.",0
https://www.saretec.fr/sites/default/files/2022-05/Rapport%20DPEF%202021.pdf,Deux référents sur les thématiques de lutte contre le harcèlement sexuel et les agissements sexistes ont été formés et désignés.,0
https://cdn-group.bnpparibas.com/uploads/file/bnpparibas_2022_deu_chap7_resume_fr.pdf,"Le Groupe poursuit sa sortie du charbon d’ici 2030 dans les pays de l’OCDE, et en 2040 dans le reste du monde.",0
https://www.saretec.fr/sites/default/files/2022-05/Rapport%20DPEF%202021.pdf,Des échanges avec les membres de la commission Santé Sécurité et Conditions de Travail ont eu lieu courant 2021 et ont abouti à la constitution d’un groupe de travail.,0
https://cdn-group.bnpparibas.com/uploads/file/bnpparibas_2022_deu_chap7_resume_fr.pdf,"Mobilisé 1,8 milliard d’euros entre 2019 et 2022 pour des financements contribuant à la protection de la biodiversité.",0
https://aubay.com/wp-content/uploads/2022/04/AUB_URD2021_FR_22_04_13_MEL2.pdf,La Société est couverte en termes d’analyse par les sociétés Gilbert Dupont et Société Générale.,0
https://assets.staubli.com/Local_content/DPEF-Staubli-Faverges-SCA-Exercice-2019.pdf,"Stäubli attache une grande importance aux enjeux sociaux, sociétaux et environnementaux de ses activités.",1
https://www.elle.fr/Mode/Dossiers-mode/tendances-mode-automne-hiver,"Old money oblige, la lavallière investit des blouses romantiques et robes volumineuses pour une allure dramatique à souhait.",0
https://www.loreal-finance.com/system/files/2023-03/LOREAL_Document_Enregistrement_Universel_2022_fr.pdf,"Le troisième accélérateur pour le Groupe est celui des marchés émergents, et en particulier l’Asie du Sud-Est, l’Inde et le Moyen Orient, avec une population de 3 milliards d’habitants, jeune, connectée et avide de beauté.",0
https://www.suez.com/fr/eau/distribution-eau/ressources-eau/reut,"Filtration sur sable, sur disques ou par membrane... désinfection (Chloration, rayonnement ultra-violet, ozonation…).",0
https://www.groupe-ldlc.com/document-reference/,"Conscient des enjeux liés au développement durable, Groupe LDLC a réalisé un nouveau Bilan des Émissions de Gaz à Effet de Serre (BEGES) sur l’année 2023.",1
https://www.elle.fr/Mode/Dossiers-mode/tendances-mode-automne-hiver,"Gonflée à bloc, elle insuffle une pointe de romantisme à une allure et dessine une silhouette.",0
https://www.naturopera.com/notre-usine,"200 millions, c'est, à terme, le nombre de couches que notre machine sera capable de produire chaque année.",0
https://iliad-strapi.s3.fr-par.scw.cloud/ILIAD_DEU_2020_eea2302343.pdf,"Iliad lutte en effet contre l’obsolescence programmée, en ne mettant sur le marché que des Freebox conçues pour durer grâce à une politique active de reconditionnement de nos produits.",1
https://damartex.com/engagement/,Nous nous inscrivons dans une démarche de réduction de nos émissions de CO2eq de -25% à horizon 2026 (par rapport à la mesure de 2020).,1
https://sodiaal.coop/wp-content/uploads/2023/06/BD_Sodiaal_RapportIntegre_DIGITAL_2022.pdf,"Dans ce cadre, nous avons défini un nouvel objectif de réduction des consommations d’eau dans nos usines de 25% entre 2019 et 2030.",1
https://www.img.caisse-epargne.fr/app/uploads/sites/3/2023/11/08184835/brochure-garanties-dassurances-et-dassistance-cartes-visa-clients-version-interactive.pdf,"Cette prestation concerne uniquement les personnes qui résident en France Métropolitaine, en Andorre ou dans la Principauté de Monaco.",0
https://aubay.com/wp-content/uploads/2022/04/AUB_URD2021_FR_22_04_13_MEL2.pdf,Aubay accompagne ses collaborateurs dans la constitution de leur dossier RQTH.,0
https://groupe-rocher.com/sites/default/files/2024-01/GROUPE%20ROCHER%20%20RAPPORT%20D%27ENGAGEMENT%202022%20FR_0.pdf,"Yves Rocher a supprimé les films plastiques de ses parfums, économisant 14 tonnes de plastique par an.",0
https://aubay.com/wp-content/uploads/2022/04/AUB_URD2021_FR_22_04_13_MEL2.pdf,"Ainsi, 41 % des sites Aubay sont certifiés ISO 9001.",0
https://www.saretec.fr/sites/default/files/2022-05/Rapport%20DPEF%202021.pdf,Un compteur annuel leur est accordé au 1er janvier de l’année avec le nombre de jours de télétravail qui peuvent être consommés.,0
https://www.img.caisse-epargne.fr/app/uploads/sites/3/2023/11/08184835/brochure-garanties-dassurances-et-dassistance-cartes-visa-clients-version-interactive.pdf,Si un Assuré en déplacement apprend l’hospitalisation (non planifiée) ou le décès d’un membre de sa famille Le Service d’Assistance de la Carte Visa organise et prend en charge son trajet pour se rendre à l’hôpital ou assister aux obsèques.,0
https://totalenergies.com/system/files/documents/2024-03/totalenergies_document-enregistrement-universel-2023_2023_fr_pdf.pdf,"TotalEnergies souhaite être innovante pour apporter de nouvelles offres de produits et de services à ses clients, en développant notamment des solutions pour l’industrie et la mobilité.",0
https://www.biocoop.fr/actualites-bio/developpement-durable-on-l-a-dit-on-le-fait?srsltid=AfmBOor770RXzIHRNIY-eBPg6tIvaxVflw1kHWcCGpi2BPI75EnfQnvV,Objectif fin 2021 : au moins 100 magasins ; 2023 : 100 % du réseau.,0
https://www.loreal-finance.com/system/files/2023-03/LOREAL_Document_Enregistrement_Universel_2022_fr.pdf,"Au nom du Conseil d’Administration, je tiens à remercier et féliciter le Directeur Général, les membres du Comité Exécutif et l’ensemble des collaborateurs à travers le monde pour leurs remarquables réalisations.",0
https://www.deltadore.fr/fichier/5319,Notre performance globale est indissociable de notre performance environnementale.,1
https://www.suez.com/-/media/suez-global/files/publication-docs/pdf-francais/finance/suez-dpef2022_fr.pdf,Nous nous engageons à doubler chaque année les surfaces renaturées que nous exploitons.,1
https://www.saretec.fr/sites/default/files/2022-05/Rapport%20DPEF%202021.pdf,"Concrètement, l’équipe Proacteam est capable de répondre immédiatement dans 50 % des cas, et en 4 heures dans 20 % des cas, lorsque la réponse nécessite l’avis d’un expert.",0
https://www.deltadore.fr/fichier/5319,Nous sommes engagés dans une démarche ACT afin de définir notre propre stratégie bas carbone et réduire notre impact environnemental.,1
https://www.biocoop.fr/actualites-bio/developpement-durable-on-l-a-dit-on-le-fait?srsltid=AfmBOor770RXzIHRNIY-eBPg6tIvaxVflw1kHWcCGpi2BPI75EnfQnvV,4 plateformes certifiées HQE niveau « Excellent ».,0
https://www.even.fr/sites/default/files/ra-rdd_even_edition_2020_fr.pdf,Ces défis mobilisent adhérents et salariés d’Even qui s’emparent des enjeux du développement durable avec détermination et énergie.,1
https://www.saretec.fr/sites/default/files/2022-05/Rapport%20DPEF%202021.pdf,850 000 personnes alertées par les clients de VEGA,0
https://www.brl.fr/fr/dpef-groupe,"Le Groupe BRL, par sa vocation et ses missions, accorde une attention particulière à la soutenabilité de son modèle économique ainsi qu’à la préservation de l’environnement et à l’impact territorial de ses activités.",1
https://www.groupebayard.com/fr/decouvrir-bayard/rapports-de-gestion-rse/,"Bayard est en raison même de ses finalités un éditeur très sensible aux enjeux et problématiques RSE (Responsabilité Sociale/Sociétale et Environnementale) qui sont régulièrement, précisément et abondamment traités sur ses différents supports avec une approche pédagogique et en accordant une large place au débat.",1
https://www.airfranceklm.com/sites/default/files/2023-04/AFK_DEU_2022_VF_24-04-23.pdf,AFI KLM E&M contribue à cet objectif et continuera à soutenir le Groupe dans son rôle de leader en matière de développement durable au sein de l’industrie aéronautique.,1
https://totalenergies.com/system/files/documents/2024-03/totalenergies_document-enregistrement-universel-2023_2023_fr_pdf.pdf,"TotalEnergies s’engage à respecter les droits humains internationalement reconnus, partout où elle exerce ses activités",0
https://www.saretec.fr/sites/default/files/2022-05/Rapport%20DPEF%202021.pdf,Le premier levier d’action sur lequel agit Saretec est celui des consommations directes de sa flotte automobile.,0
https://aubay.com/wp-content/uploads/2022/04/AUB_URD2021_FR_22_04_13_MEL2.pdf,"Par ailleurs, Aubay Espagne est également certifi é ISO 14001 depuis 2013.",0
https://www.saretec.fr/sites/default/files/2022-05/Rapport%20DPEF%202021.pdf,Nous le faisons pour inscrire nos actions dans le temps et donner une direction claire à notre Groupe dans sa volonté de réduire les émissions de gaz à effet de serre et de protéger les ressources.,1
https://www.leroymerlin.fr/complement-information-sur-methode-de-calcul-du-home-index.html,La publication du Home Index est réalisée à condition de disposer de 80 % des données totales et pondérées du produit.,0
https://www.biocoop.fr/actualites-bio/developpement-durable-on-l-a-dit-on-le-fait?srsltid=AfmBOor770RXzIHRNIY-eBPg6tIvaxVflw1kHWcCGpi2BPI75EnfQnvV,"25 %, la part du commerce équitable dans le chiffre d’affaires de la coopérative.",0
https://www.biocoop.fr/actualites-bio/developpement-durable-on-l-a-dit-on-le-fait?srsltid=AfmBOor770RXzIHRNIY-eBPg6tIvaxVflw1kHWcCGpi2BPI75EnfQnvV,"Un conseil d’administration composé de quatre collèges – magasins (40 % de coopératives, 60 % de SARL familiales, 577 sociétaires), Paysans associés (20 collectifs regroupant 3 200 fermes 100 % bio), salariés (474) et associations de consommateurs (4).",0
https://totalenergies.com/system/files/documents/2024-03/totalenergies_document-enregistrement-universel-2023_2023_fr_pdf.pdf,"Les écosystèmes, en particulier les forêts, stockent naturellement le carbone ; leur préservation et la restauration de leur rôle de puits de carbone sont un enjeu crucial dans la lutte contre le réchauffement climatique.",0
https://www.naturopera.com/notre-usine,Mise en place de ruches et plantation d'espèces végétales endémiques.,0
https://www.saretec.fr/sites/default/files/2022-05/Rapport%20DPEF%202021.pdf,"Depuis cet accord signé à la mi-année, les collaborateurs peuvent désormais télétravailler jusqu’à 80 % de leur temps de travail annuel.",0
https://www.loreal-finance.com/system/files/2023-03/LOREAL_Document_Enregistrement_Universel_2022_fr.pdf,Le Groupe s’est engagé à intégrer les enjeux climat dans sa stratégie [...].,1
https://www.groupe-ldlc.com/document-reference/,"Le Groupe sous-traite l’ensemble de ses livraisons clients auprès de transporteurs reconnus, et bénéficie ainsi des démarches RSE de ses partenaires.",1
https://unglobalcompact.org/participation/report/cop/active/461854,"Le relationnel de proximité que nous avons pour ambition de développer avec nos clients comme avec nos collaborateurs, mais aussi notre engagement en matière sociale, sociétale et environnementale contribuent à faire de GORON un acteur référent dans la profession.",1
https://totalenergies.com/system/files/documents/2024-03/totalenergies_document-enregistrement-universel-2023_2023_fr_pdf.pdf,"Le changement climatique peut exposer TotalEnergies à une augmentation de ses coûts, notamment via des mécanismes de tarification du carbone.",0
https://www.saretec.fr/sites/default/files/2022-05/Rapport%20DPEF%202021.pdf,"Cet observatoire est représenté par Covéa, Verisure et Saretec, tous 3 acteurs de la protection de l’habitat.",0
https://www.saretec.fr/sites/default/files/2022-05/Rapport%20DPEF%202021.pdf,"Après avoir organisé un webinaire en 2020 pour aborder les impacts émotionnels et de stress liés à la crise du Covid-19, un service d’accompagnement et de soutien a été mis en place depuis novembre 2021.",0
https://www.edf.fr/sites/groupe/files/2023-03/edf-urd-rapport-financier-annuel-2022-fr.pdf,"L’État français, actionnaire majoritaire d’EDF, a annoncé par communiqué de presse daté du 19 juillet 2022, son intention de lancer une OPAS sur les titres de capital d’EDF dans l’objectif de retirer la Société de la cote.",0
https://www.loreal-finance.com/system/files/2023-03/LOREAL_Document_Enregistrement_Universel_2022_fr.pdf,"Par ailleurs, le Groupe a également initié un programme appelé Sciences Vertes pour faire évoluer son portefeuille de matières premières [...].",1
https://vert.eco/articles/le-pantheon-du-greenwashing-en-dix-publicites,Votre demande en mariage avec un diamant naturel vient d'aider à protéger les rhinocéros en voie de disparition et à sauvegarde 200 000 hectares à travers l'Afrique australe.,1
https://www.sncf-reseau.com/fr/developpement-durable/economie-circulaire,"95,3 % d'anciens rails recyclés et 4,7 % de rails issus du réemploi.",0
https://www.clariane.com/sites/default/files/2023-06/urd-2022-28-april-2023.pdf,nous guidons les aidés et les aidants vers la solution de prise en charge qui leur convient,1
https://www.img.caisse-epargne.fr/app/uploads/sites/3/2023/11/08184835/brochure-garanties-dassurances-et-dassistance-cartes-visa-clients-version-interactive.pdf,Vous ne devez engager aucun frais avant d’avoir contacté l’Assistance,0
https://www.clariane.com/sites/default/files/2023-06/urd-2022-28-april-2023.pdf,"Chaque année, un suivi est effectué, afin de vérifier l’atteinte des objectifs fixés dans le cadre de la trajectoire.",1
https://www.cmacgm-group.com/api/sites/default/files/2023-05/CMA%20CGM_Rapport%20D%c3%a9veloppement%20Durable%202022_DEF%20(1).pdf,"Usage de carburants plus propres, comme le GNL et le fioul à faible teneur en soufre, conformément à la Convention internationale pour la prévention de la pollution marine par les navires (MARPOL), élaborée par l’Organisation maritime internationale (OMI)",1
https://www.leroymerlin.fr/complement-information-sur-methode-de-calcul-du-home-index.html,"La présence de matière recyclée dans le matériau principal contribue à un meilleur score, avec des niveaux de performance mesurables, comme >80 % de contenu recyclé pour obtenir 100 points.",0
https://aubay.com/wp-content/uploads/2022/04/AUB_URD2021_FR_22_04_13_MEL2.pdf,"Trois campagnes « audit fl ash » ont été menées en 2020, chacune auprès d’un échantillon de 30 salariés (90 au total).",0
https://www.img.caisse-epargne.fr/app/uploads/sites/3/2023/11/08184835/brochure-garanties-dassurances-et-dassistance-cartes-visa-clients-version-interactive.pdf,"À défaut, et après avoir obtenu une copie de l’ordonnance du médecin traitant de l’Assuré, le Service s’occupe de les envoyer.",0
https://www.biocoop.fr/actualites-bio/developpement-durable-on-l-a-dit-on-le-fait?srsltid=AfmBOor770RXzIHRNIY-eBPg6tIvaxVflw1kHWcCGpi2BPI75EnfQnvV,100 000 produits distribués et plus de 100 000 € reversés à des épiceries ou à des associations de solidarité alimentaire avec la Collecte bio solidaire depuis 2017.,0
https://www.img.caisse-epargne.fr/app/uploads/sites/3/2023/11/08184835/brochure-garanties-dassurances-et-dassistance-cartes-visa-clients-version-interactive.pdf,Les garanties d’assistance sont valables pendant toute la durée du séjour / déplacement : Dans la limite de 90 jours.,0
https://assets.staubli.com/Local_content/DPEF-Staubli-Faverges-SCA-Exercice-2019.pdf,"Notre politique environnementale repose sur : l’engagement de nos collaborateurs dans la mise en place de bonnes pratiques, la maîtrise de nos impacts, l’optimisation de nos ressources.",1
https://www.getlinkgroup.com/content/uploads/2023/08/plan-environnement-2025-fr.pdf,Plus de 90 % des déchets traités sur le erminal français sont valorisés,1
https://unglobalcompact.org/participation/report/cop/active/461854,"Nous avons décidé d’intégrer systématiquement à tous nos actions, décisions et réflexions la dimension environnementale en y associant nos clients, nos prestataires, nos fournisseurs et nos collaborateurs.",1
https://www.img.caisse-epargne.fr/app/uploads/sites/3/2023/11/08184835/brochure-garanties-dassurances-et-dassistance-cartes-visa-clients-version-interactive.pdf,Cliquez sur « Déclarer un sinistre » et créez votre compte en renseignant les 9 premiers chiffres de votre carte assurée.,0
https://www.elle.fr/Mode/Dossiers-mode/tendances-mode-automne-hiver,"Droite et aux lignes épurées comme chez Hermès, Gucci, Max Mara ou Courrèges, elle gagne en élégance sans perdre de son attitude désinvolte.",0
https://medias.sncf.com/sncfcom/finances/Publications_Groupe/Rapport_financier_annuel_2021_groupe_SNCF.pdf,Des atouts majeurs pour l’environnement,1
https://aubay.com/wp-content/uploads/2022/04/AUB_URD2021_FR_22_04_13_MEL2.pdf,"En 2021, le poste de responsable RSE a été créé pour assurer la coordination des démarches et initiatives nationales à l’échelle du groupe Aubay, ainsi que l’amélioration globale de sa performance RSE.",0
https://www.elle.fr/Mode/Dossiers-mode/tendances-mode-automne-hiver,La veste en cuir est un indémodable que l’on porte saison après saison pour apporter une touche rock à nos looks du quotidien.,0
https://assets.staubli.com/Local_content/DPEF-Staubli-Faverges-SCA-Exercice-2019.pdf,Nous nous engageons à assurer une utilisation efficace et responsable des ressources naturelles et énergétiques au sein de toutes nos activités et dans la conception de nos produits.,1
https://www.naturopera.com/notre-usine,Multiplier par 2 nos effectifs en 1 an pour recruter 41 personnes d’ici septembre 2022 et 100 d’ici 2 à 3 ans.,0
https://static.pierre-fabre.com/corpo/sites/pierre-fabre.com/files/2024-07/Rapport%20annuel%202024%20V%20Fr.pdf,Nous inventons le futur de la cosmétique : une dermo-cosmétique thérapeutique et scientifique qui change la vie.,1
https://www.cmacgm-group.com/api/sites/default/files/2023-05/CMA%20CGM_Rapport%20D%c3%a9veloppement%20Durable%202022_DEF%20(1).pdf,"Le Groupe priorise sa stratégie autour des trois piliers L’Humain au cœur de nos actions, Agir pour la planète, Agir pour un commerce responsable, et met en place des plans d’action suivis à travers des indicateurs de performance.",1
https://sodiaal.coop/wp-content/uploads/2023/06/BD_Sodiaal_RapportIntegre_DIGITAL_2022.pdf,"Engagés pour l’environnement : climat, biodiversité, résilience et autonomie",1
https://totalenergies.com/system/files/documents/2024-03/totalenergies_document-enregistrement-universel-2023_2023_fr_pdf.pdf,"La transition énergétique implique également le déclassement d’actifs existants dans les pays de l’OCDE, de l’industrie et des ménages, et l’investissement dans de nouveaux actifs bas carbone.",0
https://aubay.com/wp-content/uploads/2022/04/AUB_URD2021_FR_22_04_13_MEL2.pdf,"En France, Aubay compte plus de 2 700 collaborateurs recrutés par une équipe de professionnels dédiée qui a pour objectif de repérer de nouveaux talents et de sélectionner les meilleurs profi ls experts dans leurs domaines respectifs.",0
https://totalenergies.com/system/files/documents/2024-03/totalenergies_document-enregistrement-universel-2023_2023_fr_pdf.pdf,"TotalEnergies met à disposition de ses acheteurs une formation dédiée, obligatoire pour tout nouvel arrivant dans la fonction, afin de renforcer la culture des achats responsables",0
